ref,book_code,book_name,chapter,verse,greek_text,transliteration,literal_gloss,syntax_notes,draft_translation
Leviticus 26:29,LEV,Leviticus,26,29,και φαγεσθε τας σαρκας των υιων υμων και τας σαρκας των θυγατερων υμων φαγεσθε,,,,"And you will eat the flesh of your sons, and you will eat the flesh of your daughters."
Leviticus 26:30,LEV,Leviticus,26,30,και ερημωσω τας στηλας υμων και εξολεθρευσω τα ξυλινα χειροποιητα υμων και θησω τα κωλα υμων επι τα κωλα των ειδωλων υμων και προσοχθιει η ψυχη μου υμιν,,,,"And I will lay waste your pillars and destroy your wooden idols, and I will place your carcasses upon the carcasses of your idols, and my soul will loathe you."
Leviticus 26:31,LEV,Leviticus,26,31,και θησω τας πολεις υμων ερημους και εξερημωσω τα αγια υμων και ου μη οσφρανθω της οσμης των θυσιων υμων,,,,"And I will make your cities desolate and lay waste your holy places, and I will not smell the fragrance of your sacrifices."
Leviticus 26:32,LEV,Leviticus,26,32,και εξερημωσω εγω την γην υμων και θαυμασονται επ' αυτη οι εχθροι υμων οι ενοικουντες εν αυτη,,,,"And I myself will lay waste the land, and your enemies who dwell in it will wonder at it."
Leviticus 26:33,LEV,Leviticus,26,33,και διασπερω υμας εις τα εθνη και εξαναλωσει υμας επιπορευομενη η μαχαιρα και εσται η γη υμων ερημος και αι πολεις υμων εσονται ερημοι,,,,"And I will scatter you among the nations, and the sword coming after you will consume you, and your land will be desolate and your cities desolate."
Leviticus 26:34,LEV,Leviticus,26,34,τοτε ευδοκησει η γη τα σαββατα αυτης και πασας τας ημερας της ερημωσεως αυτης και υμεις εσεσθε εν τη γη των εχθρων υμων τοτε σαββατιει η γη και ευδοκησει τα σαββατα αυτης,,,,"Then the land will welcome its Sabbaths all the days of its desolation, while you are in the land of your enemies; then the land will keep Sabbath and welcome its Sabbaths."
Leviticus 26:35,LEV,Leviticus,26,35,πασας τας ημερας της ερημωσεως αυτης σαββατιει α ουκ εσαββατισεν εν τοις σαββατοις υμων ηνικα κατωκειτε αυτην,,,,"All the days of its desolation it will keep Sabbath, what it did not keep Sabbath in your Sabbaths when you were dwelling on it."
Leviticus 26:36,LEV,Leviticus,26,36,και τοις καταλειφθεισιν εξ υμων επαξω δειλιαν εις την καρδιαν αυτων εν τη γη των εχθρων αυτων και διωξεται αυτους φωνη φυλλου φερομενου και φευξονται ως φευγοντες απο πολεμου και πεσουνται ουθενος διωκοντος,,,,"And to those left of you I will bring fear into their heart in the land of their enemies, and the sound of a driven leaf will pursue them, and they will flee as fleeing from war and will fall with none pursuing."
Leviticus 26:37,LEV,Leviticus,26,37,και υπεροψεται ο αδελφος τον αδελφον ωσει εν πολεμω ουθενος κατατρεχοντος και ου δυνησεσθε αντιστηναι τοις εχθροις υμων,,,,"And brother will disregard brother, as in war, though none chases, and you will not be able to stand against your enemies."
Leviticus 26:38,LEV,Leviticus,26,38,και απολεισθε εν τοις εθνεσιν και κατεδεται υμας η γη των εχθρων υμων,,,,"And you will perish among the nations, and the land of your enemies will devour you."
Leviticus 26:39,LEV,Leviticus,26,39,και οι καταλειφθεντες αφ' υμων καταφθαρησονται δια τας αμαρτιας υμων εν τη γη των εχθρων αυτων τακησονται,,,,And those left of you will waste away for their sins in the land of their enemies; they also will melt away for the sins of their fathers.
Leviticus 26:40,LEV,Leviticus,26,40,και εξαγορευσουσιν τας αμαρτιας αυτων και τας αμαρτιας των πατερων αυτων οτι παρεβησαν και υπερειδον με και οτι επορευθησαν εναντιον μου πλαγιοι,,,,"And they will confess their sins and the sins of their fathers, that they transgressed and overlooked me and went at odds with me."
Leviticus 26:41,LEV,Leviticus,26,41,και εγω επορευθην μετ' αυτων εν θυμω πλαγιω και απολω αυτους εν τη γη των εχθρων αυτων τοτε εντραπησεται η καρδια αυτων η απεριτμητος και τοτε ευδοκησουσιν τας αμαρτιας αυτων,,,,"And I also went with them in anger at odds and destroyed them in the land of their enemies. Then their uncircumcised heart will be ashamed, and then they will accept their sins."
Leviticus 26:42,LEV,Leviticus,26,42,και μνησθησομαι της διαθηκης ιακωβ και της διαθηκης ισαακ και της διαθηκης αβρααμ μνησθησομαι και της γης μνησθησομαι,,,,"And I will remember the covenant of Jacob, and the covenant of Isaac, and the covenant of Abraham I will remember, and I will remember the land."
Leviticus 26:43,LEV,Leviticus,26,43,και η γη εγκαταλειφθησεται υπ' αυτων τοτε προσδεξεται η γη τα σαββατα αυτης εν τω ερημωθηναι αυτην δι' αυτους και αυτοι προσδεξονται τας αυτων ανομιας ανθ' ων τα κριματα μου υπερειδον και τοις προσταγμασιν μου προσωχθισαν τη ψυχη αυτων,,,,"And the land will be left by them; then it will welcome its Sabbaths while made desolate because of them, and they will accept their lawless deeds, because they overlooked my judgments and their soul loathed my ordinances."
Leviticus 26:44,LEV,Leviticus,26,44,και ουδ' ως οντων αυτων εν τη γη των εχθρων αυτων ουχ υπερειδον αυτους ουδε προσωχθισα αυτοις ωστε εξαναλωσαι αυτους του διασκεδασαι την διαθηκην μου την προς αυτους οτι εγω ειμι κυριος ο θεος αυτων,,,,"Yet not even while they are in the land of their enemies have I overlooked them or loathed them so as to destroy them, so as to break my covenant with them, because I am the Lord their God."
Leviticus 26:45,LEV,Leviticus,26,45,και μνησθησομαι αυτων της διαθηκης της προτερας οτε εξηγαγον αυτους εκ γης αιγυπτου εξ οικου δουλειας εναντι των εθνων του ειναι αυτων θεος εγω ειμι κυριος,,,,"And I will remember for them the earlier covenant, when I brought them out of the land of Egypt, out of a house of slavery, before the nations, to be their God. I am the Lord."
